Site,Age,Thickness,Latm,Lonm
122,7470.0,311.2072236507301,-83.74600000000001,-58.99211
122,7480.0,311.61419389899135,-83.74600000000001,-58.99211
122,7490.0,312.03324982409544,-83.74600000000001,-58.99211
122,7500.0,312.4650204076533,-83.74600000000001,-58.99211
122,7510.0,312.9101346312755,-83.74600000000001,-58.99211
122,7520.0,313.3692214765733,-83.74600000000001,-58.99211
122,7530.0,313.84290992515724,-83.74600000000001,-58.99211
122,7540.0,314.3318289586384,-83.74600000000001,-58.99211
122,7550.0,314.8366075586274,-83.74600000000001,-58.99211
122,7560.0,315.35787470673546,-83.74600000000001,-58.99211
122,7570.0,315.8962593845731,-83.74600000000001,-58.99211
122,7580.0,316.4523905737514,-83.74600000000001,-58.99211
122,7590.0,317.0268972558812,-83.74600000000001,-58.99211
122,7600.0,317.6204084125733,-83.74600000000001,-58.99211
122,7610.0,318.23355302543854,-83.74600000000001,-58.99211
122,7620.0,318.8669600760879,-83.74600000000001,-58.99211
122,7630.0,319.5212585461321,-83.74600000000001,-58.99211
122,7640.0,320.19707741718213,-83.74600000000001,-58.99211
122,7650.0,320.89504567084884,-83.74600000000001,-58.99211
122,7660.0,321.6157922887431,-83.74600000000001,-58.99211
122,7670.0,322.35994625247565,-83.74600000000001,-58.99211
122,7680.0,323.1281365436575,-83.74600000000001,-58.99211
122,7690.0,323.9209921438994,-83.74600000000001,-58.99211
122,7700.0,324.73914203481246,-83.74600000000001,-58.99211
122,7710.0,325.5832151980072,-83.74600000000001,-58.99211
122,7720.0,326.4538406150947,-83.74600000000001,-58.99211
122,7730.0,327.35164726768573,-83.74600000000001,-58.99211
122,7740.0,328.27726413739134,-83.74600000000001,-58.99211
122,7750.0,329.2313202058221,-83.74600000000001,-58.99211
122,7760.0,330.21444445458917,-83.74600000000001,-58.99211
122,7770.0,331.22726586530325,-83.74600000000001,-58.99211
122,7780.0,332.2704134195752,-83.74600000000001,-58.99211
122,7790.0,333.3445160990159,-83.74600000000001,-58.99211
122,7800.0,334.4502028852363,-83.74600000000001,-58.99211
122,7810.0,335.58810275984706,-83.74600000000001,-58.99211
122,7820.0,336.7588447044594,-83.74600000000001,-58.99211
122,7830.0,337.9630684724868,-83.74600000000001,-58.99211
122,7840.0,339.2017941050703,-83.74600000000001,-58.99211
122,7850.0,340.47651448240845,-83.74600000000001,-58.99211
122,7860.0,341.788752042527,-83.74600000000001,-58.99211
122,7870.0,343.14002922345117,-83.74600000000001,-58.99211
122,7880.0,344.5318684632067,-83.74600000000001,-58.99211
122,7890.0,345.96579219981913,-83.74600000000001,-58.99211
122,7900.0,347.44332287131385,-83.74600000000001,-58.99211
122,7910.0,348.9659829157164,-83.74600000000001,-58.99211
122,7920.0,350.5352947710521,-83.74600000000001,-58.99211
122,7930.0,352.152780875347,-83.74600000000001,-58.99211
122,7940.0,353.8199636666261,-83.74600000000001,-58.99211
122,7950.0,355.5383655829153,-83.74600000000001,-58.99211
122,7960.0,357.30950906223984,-83.74600000000001,-58.99211
122,7970.0,359.1349165426253,-83.74600000000001,-58.99211
122,7980.0,361.01611046209746,-83.74600000000001,-58.99211
122,7990.0,362.9546132586815,-83.74600000000001,-58.99211
122,8000.0,364.951947370403,-83.74600000000001,-58.99211
122,8010.0,367.00963523528765,-83.74600000000001,-58.99211
122,8020.0,369.1291992913608,-83.74600000000001,-58.99211
122,8030.0,371.31216197664816,-83.74600000000001,-58.99211
122,8040.0,373.560045729175,-83.74600000000001,-58.99211
122,8050.0,375.874372986967,-83.74600000000001,-58.99211
122,8060.0,378.25666618804973,-83.74600000000001,-58.99211
122,8070.0,380.70844777044863,-83.74600000000001,-58.99211
122,8080.0,383.23124017218913,-83.74600000000001,-58.99211
122,8090.0,385.826565831297,-83.74600000000001,-58.99211
122,8100.0,388.49594718579743,-83.74600000000001,-58.99211
122,8110.0,391.2409066737162,-83.74600000000001,-58.99211
