Site,Age,Thickness,Latm,Lonm
121,17800.0,427.3468949952511,-83.636175,-59.014835
121,17790.0,427.10756269976685,-83.636175,-59.014835
121,17780.0,426.8682304042909,-83.636175,-59.014835
121,17770.0,426.62889810882695,-83.636175,-59.014835
121,17760.0,426.38956581335157,-83.636175,-59.014835
121,17750.0,426.1502335178668,-83.636175,-59.014835
121,17740.0,425.9109012223915,-83.636175,-59.014835
121,17730.0,425.6715689269071,-83.636175,-59.014835
121,17720.0,425.43223663144477,-83.636175,-59.014835
121,17710.0,425.19290433596944,-83.636175,-59.014835
121,17700.0,424.95357204048304,-83.636175,-59.014835
121,17690.0,424.7142397450077,-83.636175,-59.014835
121,17680.0,424.4749074495453,-83.636175,-59.014835
121,17670.0,424.23557515406094,-83.636175,-59.014835
121,17660.0,423.9962428585857,-83.636175,-59.014835
121,17650.0,423.75691056310103,-83.636175,-59.014835
121,17640.0,423.51757826762565,-83.636175,-59.014835
121,17630.0,423.27824597216147,-83.636175,-59.014835
121,17620.0,423.03891367668615,-83.636175,-59.014835
121,17610.0,422.7995813812014,-83.636175,-59.014835
121,17600.0,422.56024908571726,-83.636175,-59.014835
121,17590.0,422.32091679024194,-83.636175,-59.014835
121,17580.0,422.0815844947793,-83.636175,-59.014835
121,17570.0,421.8422521993041,-83.636175,-59.014835
121,17560.0,421.60291990381774,-83.636175,-59.014835
121,17550.0,421.36358760834196,-83.636175,-59.014835
121,17540.0,421.1242553128797,-83.636175,-59.014835
121,17530.0,420.8849230173955,-83.636175,-59.014835
121,17520.0,420.6455907219203,-83.636175,-59.014835
121,17510.0,420.4062584264357,-83.636175,-59.014835
121,17500.0,420.16692613096046,-83.636175,-59.014835
121,17490.0,419.9275938354959,-83.636175,-59.014835
121,17480.0,419.6882615400203,-83.636175,-59.014835
121,17470.0,419.44892924453603,-83.636175,-59.014835
121,17460.0,419.2095969490519,-83.636175,-59.014835
121,17450.0,418.97026465357675,-83.636175,-59.014835
121,17440.0,418.7309323581139,-83.636175,-59.014835
121,17430.0,418.4916000626365,-83.636175,-59.014835
121,17420.0,418.25226776715226,-83.636175,-59.014835
121,17410.0,418.01293547167677,-83.636175,-59.014835
121,17400.0,417.7736031762142,-83.636175,-59.014835
121,17390.0,417.5342708807301,-83.636175,-59.014835
121,17380.0,417.294938585255,-83.636175,-59.014835
121,17370.0,417.0556062897702,-83.636175,-59.014835
121,17360.0,416.816273994293,-83.636175,-59.014835
121,17350.0,416.5769416988304,-83.636175,-59.014835
121,17340.0,416.33760940335486,-83.636175,-59.014835
121,17330.0,416.09827710787073,-83.636175,-59.014835
121,17320.0,415.85894481238665,-83.636175,-59.014835
121,17310.0,415.619612516911,-83.636175,-59.014835
121,17300.0,415.38028022144834,-83.636175,-59.014835
121,17290.0,415.14094792597115,-83.636175,-59.014835
121,17280.0,414.9016156304869,-83.636175,-59.014835
121,17270.0,414.6622833350115,-83.636175,-59.014835
121,17260.0,414.4229510395487,-83.636175,-59.014835
121,17250.0,414.1836187440645,-83.636175,-59.014835
121,17240.0,413.94428644858914,-83.636175,-59.014835
121,17230.0,413.70495415310495,-83.636175,-59.014835
121,17220.0,413.4656218576278,-83.636175,-59.014835
121,17210.0,413.22628956216494,-83.636175,-59.014835
121,17200.0,412.9869572666895,-83.636175,-59.014835
121,17190.0,412.7476249712053,-83.636175,-59.014835
121,17180.0,412.50829267572124,-83.636175,-59.014835
121,17170.0,412.2689603802458,-83.636175,-59.014835
121,17160.0,412.02962808478287,-83.636175,-59.014835
121,17150.0,411.7902957893058,-83.636175,-59.014835
121,17140.0,411.5509634938216,-83.636175,-59.014835
121,17130.0,411.31163119834616,-83.636175,-59.014835
121,17120.0,411.07229890286214,-83.636175,-59.014835
121,17110.0,410.8329666073991,-83.636175,-59.014835
121,17100.0,410.5936343119238,-83.636175,-59.014835
121,17090.0,410.3543020164396,-83.636175,-59.014835
121,17080.0,410.1149697209626,-83.636175,-59.014835
121,17070.0,409.87563742549884,-83.636175,-59.014835
121,17060.0,409.636305130024,-83.636175,-59.014835
121,17050.0,409.39697283454,-83.636175,-59.014835
121,17040.0,409.15764053905593,-83.636175,-59.014835
121,17030.0,408.9183082435806,-83.636175,-59.014835
121,17020.0,408.6789759481174,-83.636175,-59.014835
121,17010.0,408.43964365264026,-83.636175,-59.014835
121,17000.0,408.2003113571557,-83.636175,-59.014835
121,16990.0,407.960979061681,-83.636175,-59.014835
121,16980.0,407.72164676619695,-83.636175,-59.014835
121,16970.0,407.4823144707336,-83.636175,-59.014835
121,16960.0,407.2429821752584,-83.636175,-59.014835
121,16950.0,407.00364987977196,-83.636175,-59.014835
121,16940.0,406.76431758429726,-83.636175,-59.014835
121,16930.0,406.5249852888334,-83.636175,-59.014835
121,16920.0,406.28565299335867,-83.636175,-59.014835
121,16910.0,406.04632069787465,-83.636175,-59.014835
121,16900.0,405.80698840239063,-83.636175,-59.014835
121,16890.0,405.5676561069153,-83.636175,-59.014835
121,16880.0,405.32832381144965,-83.636175,-59.014835
121,16870.0,405.0889915159749,-83.636175,-59.014835
121,16860.0,404.8496592204904,-83.636175,-59.014835
121,16850.0,404.6103269250157,-83.636175,-59.014835
121,16840.0,404.3709946295318,-83.636175,-59.014835
121,16830.0,404.13166233406764,-83.636175,-59.014835
121,16820.0,403.892330038593,-83.636175,-59.014835
121,16810.0,403.65299774310665,-83.636175,-59.014835
121,16800.0,403.413665447632,-83.636175,-59.014835
121,16790.0,403.1743331521679,-83.636175,-59.014835
121,16780.0,402.9350008566933,-83.636175,-59.014835
121,16770.0,402.69566856120923,-83.636175,-59.014835
121,16760.0,402.45633626572476,-83.636175,-59.014835
121,16750.0,402.2170039702501,-83.636175,-59.014835
121,16740.0,401.9776716747841,-83.636175,-59.014835
121,16730.0,401.73833937930954,-83.636175,-59.014835
121,16720.0,401.49900708382506,-83.636175,-59.014835
121,16710.0,401.25967478834104,-83.636175,-59.014835
